"Dataset","Tissue","Species","Method","Replicate","RefinementSelector","RefinementBudgetK","Bin","BinLower","BinUpper","N","Coverage","MeanConfidence","Accuracy","AbsCalibrationError"
"MuraroPancreas","Pancreas","Human","DeepSeekCell-RandomK",3,"random-k",0,8,0.7,0.8,2,0.181818181818182,0.7535,1,0.2465
"MuraroPancreas","Pancreas","Human","DeepSeekCell-RandomK",3,"random-k",0,9,0.8,0.9,7,0.636363636363636,0.834857142857143,0.857142857142857,0.0222857142857142
"MuraroPancreas","Pancreas","Human","DeepSeekCell-RandomK",3,"random-k",0,10,0.9,1,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","DeepSeekCell-ConfidenceK",3,"confidence-k",0,1,0,0.1,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","DeepSeekCell-ConfidenceK",3,"confidence-k",0,2,0.1,0.2,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","DeepSeekCell-ConfidenceK",3,"confidence-k",0,3,0.2,0.3,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","DeepSeekCell-ConfidenceK",3,"confidence-k",0,4,0.3,0.4,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","DeepSeekCell-ConfidenceK",3,"confidence-k",0,5,0.4,0.5,1,0.0909090909090909,0.49,0,0.49
"MuraroPancreas","Pancreas","Human","DeepSeekCell-ConfidenceK",3,"confidence-k",0,6,0.5,0.6,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","DeepSeekCell-ConfidenceK",3,"confidence-k",0,7,0.6,0.7,1,0.0909090909090909,0.69,1,0.31
"MuraroPancreas","Pancreas","Human","DeepSeekCell-ConfidenceK",3,"confidence-k",0,8,0.7,0.8,2,0.181818181818182,0.7535,1,0.2465
"MuraroPancreas","Pancreas","Human","DeepSeekCell-ConfidenceK",3,"confidence-k",0,9,0.8,0.9,7,0.636363636363636,0.834857142857143,0.857142857142857,0.0222857142857142
"MuraroPancreas","Pancreas","Human","DeepSeekCell-ConfidenceK",3,"confidence-k",0,10,0.9,1,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","DeepSeekCell-FullRefined",3,"full",11,1,0,0.1,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","DeepSeekCell-FullRefined",3,"full",11,2,0.1,0.2,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","DeepSeekCell-FullRefined",3,"full",11,3,0.2,0.3,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","DeepSeekCell-FullRefined",3,"full",11,4,0.3,0.4,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","DeepSeekCell-FullRefined",3,"full",11,5,0.4,0.5,0,0,NA,NA,NA
"MuraroPancreas","Pancreas","Human","DeepSeekCell-FullRefined",3,"full",11,6,0.5,0.6,1,0.0909090909090909,0.545,0,0.545
"MuraroPancreas","Pancreas","Human","DeepSeekCell-FullRefined",3,"full",11,7,0.6,0.7,1,0.0909090909090909,0.69,1,0.31
"MuraroPancreas","Pancreas","Human","DeepSeekCell-FullRefined",3,"full",11,8,0.7,0.8,2,0.181818181818182,0.7535,1,0.2465
"MuraroPancreas","Pancreas","Human","DeepSeekCell-FullRefined",3,"full",11,9,0.8,0.9,7,0.636363636363636,0.834857142857143,0.857142857142857,0.0222857142857142
"MuraroPancreas","Pancreas","Human","DeepSeekCell-FullRefined",3,"full",11,10,0.9,1,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","DeepSeek-Plain",3,"none",0,1,0,0.1,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","DeepSeek-Plain",3,"none",0,2,0.1,0.2,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","DeepSeek-Plain",3,"none",0,3,0.2,0.3,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","DeepSeek-Plain",3,"none",0,4,0.3,0.4,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","DeepSeek-Plain",3,"none",0,5,0.4,0.5,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","DeepSeek-Plain",3,"none",0,6,0.5,0.6,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","DeepSeek-Plain",3,"none",0,7,0.6,0.7,1,0.0666666666666667,0.7,1,0.3
"TasicBrain","Brain","Mouse","DeepSeek-Plain",3,"none",0,8,0.7,0.8,1,0.0666666666666667,0.8,1,0.2
"TasicBrain","Brain","Mouse","DeepSeek-Plain",3,"none",0,9,0.8,0.9,3,0.2,0.866666666666667,1,0.133333333333333
"TasicBrain","Brain","Mouse","DeepSeek-Plain",3,"none",0,10,0.9,1,10,0.666666666666667,0.95,1,0.05
"TasicBrain","Brain","Mouse","DeepSeekCell-Evidence",3,"none",0,1,0,0.1,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","DeepSeekCell-Evidence",3,"none",0,2,0.1,0.2,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","DeepSeekCell-Evidence",3,"none",0,3,0.2,0.3,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","DeepSeekCell-Evidence",3,"none",0,4,0.3,0.4,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","DeepSeekCell-Evidence",3,"none",0,5,0.4,0.5,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","DeepSeekCell-Evidence",3,"none",0,6,0.5,0.6,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","DeepSeekCell-Evidence",3,"none",0,7,0.6,0.7,1,0.0666666666666667,0.7,1,0.3
"TasicBrain","Brain","Mouse","DeepSeekCell-Evidence",3,"none",0,8,0.7,0.8,1,0.0666666666666667,0.8,1,0.2
"TasicBrain","Brain","Mouse","DeepSeekCell-Evidence",3,"none",0,9,0.8,0.9,3,0.2,0.866666666666667,1,0.133333333333333
"TasicBrain","Brain","Mouse","DeepSeekCell-Evidence",3,"none",0,10,0.9,1,10,0.666666666666667,0.95,1,0.05
"TasicBrain","Brain","Mouse","DeepSeekCell-Calibrated",3,"none",0,1,0,0.1,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","DeepSeekCell-Calibrated",3,"none",0,2,0.1,0.2,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","DeepSeekCell-Calibrated",3,"none",0,3,0.2,0.3,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","DeepSeekCell-Calibrated",3,"none",0,4,0.3,0.4,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","DeepSeekCell-Calibrated",3,"none",0,5,0.4,0.5,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","DeepSeekCell-Calibrated",3,"none",0,6,0.5,0.6,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","DeepSeekCell-Calibrated",3,"none",0,7,0.6,0.7,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","DeepSeekCell-Calibrated",3,"none",0,8,0.7,0.8,5,0.333333333333333,0.7804,1,0.2196
"TasicBrain","Brain","Mouse","DeepSeekCell-Calibrated",3,"none",0,9,0.8,0.9,8,0.533333333333333,0.834125,1,0.165875
"TasicBrain","Brain","Mouse","DeepSeekCell-Calibrated",3,"none",0,10,0.9,1,2,0.133333333333333,0.941,1,0.0590000000000001
"TasicBrain","Brain","Mouse","DeepSeekCell-SelfRefined",3,"evidence-k",0,1,0,0.1,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","DeepSeekCell-SelfRefined",3,"evidence-k",0,2,0.1,0.2,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","DeepSeekCell-SelfRefined",3,"evidence-k",0,3,0.2,0.3,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","DeepSeekCell-SelfRefined",3,"evidence-k",0,4,0.3,0.4,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","DeepSeekCell-SelfRefined",3,"evidence-k",0,5,0.4,0.5,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","DeepSeekCell-SelfRefined",3,"evidence-k",0,6,0.5,0.6,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","DeepSeekCell-SelfRefined",3,"evidence-k",0,7,0.6,0.7,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","DeepSeekCell-SelfRefined",3,"evidence-k",0,8,0.7,0.8,5,0.333333333333333,0.7804,1,0.2196
"TasicBrain","Brain","Mouse","DeepSeekCell-SelfRefined",3,"evidence-k",0,9,0.8,0.9,8,0.533333333333333,0.834125,1,0.165875
"TasicBrain","Brain","Mouse","DeepSeekCell-SelfRefined",3,"evidence-k",0,10,0.9,1,2,0.133333333333333,0.941,1,0.0590000000000001
"TasicBrain","Brain","Mouse","DeepSeekCell-RandomK",3,"random-k",0,1,0,0.1,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","DeepSeekCell-RandomK",3,"random-k",0,2,0.1,0.2,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","DeepSeekCell-RandomK",3,"random-k",0,3,0.2,0.3,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","DeepSeekCell-RandomK",3,"random-k",0,4,0.3,0.4,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","DeepSeekCell-RandomK",3,"random-k",0,5,0.4,0.5,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","DeepSeekCell-RandomK",3,"random-k",0,6,0.5,0.6,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","DeepSeekCell-RandomK",3,"random-k",0,7,0.6,0.7,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","DeepSeekCell-RandomK",3,"random-k",0,8,0.7,0.8,5,0.333333333333333,0.7804,1,0.2196
"TasicBrain","Brain","Mouse","DeepSeekCell-RandomK",3,"random-k",0,9,0.8,0.9,8,0.533333333333333,0.834125,1,0.165875
"TasicBrain","Brain","Mouse","DeepSeekCell-RandomK",3,"random-k",0,10,0.9,1,2,0.133333333333333,0.941,1,0.0590000000000001
"TasicBrain","Brain","Mouse","DeepSeekCell-ConfidenceK",3,"confidence-k",0,1,0,0.1,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","DeepSeekCell-ConfidenceK",3,"confidence-k",0,2,0.1,0.2,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","DeepSeekCell-ConfidenceK",3,"confidence-k",0,3,0.2,0.3,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","DeepSeekCell-ConfidenceK",3,"confidence-k",0,4,0.3,0.4,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","DeepSeekCell-ConfidenceK",3,"confidence-k",0,5,0.4,0.5,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","DeepSeekCell-ConfidenceK",3,"confidence-k",0,6,0.5,0.6,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","DeepSeekCell-ConfidenceK",3,"confidence-k",0,7,0.6,0.7,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","DeepSeekCell-ConfidenceK",3,"confidence-k",0,8,0.7,0.8,5,0.333333333333333,0.7804,1,0.2196
"TasicBrain","Brain","Mouse","DeepSeekCell-ConfidenceK",3,"confidence-k",0,9,0.8,0.9,8,0.533333333333333,0.834125,1,0.165875
"TasicBrain","Brain","Mouse","DeepSeekCell-ConfidenceK",3,"confidence-k",0,10,0.9,1,2,0.133333333333333,0.941,1,0.0590000000000001
"TasicBrain","Brain","Mouse","DeepSeekCell-FullRefined",3,"full",15,1,0,0.1,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","DeepSeekCell-FullRefined",3,"full",15,2,0.1,0.2,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","DeepSeekCell-FullRefined",3,"full",15,3,0.2,0.3,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","DeepSeekCell-FullRefined",3,"full",15,4,0.3,0.4,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","DeepSeekCell-FullRefined",3,"full",15,5,0.4,0.5,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","DeepSeekCell-FullRefined",3,"full",15,6,0.5,0.6,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","DeepSeekCell-FullRefined",3,"full",15,7,0.6,0.7,0,0,NA,NA,NA
"TasicBrain","Brain","Mouse","DeepSeekCell-FullRefined",3,"full",15,8,0.7,0.8,5,0.333333333333333,0.7804,1,0.2196
"TasicBrain","Brain","Mouse","DeepSeekCell-FullRefined",3,"full",15,9,0.8,0.9,8,0.533333333333333,0.834125,1,0.165875
"TasicBrain","Brain","Mouse","DeepSeekCell-FullRefined",3,"full",15,10,0.9,1,2,0.133333333333333,0.941,1,0.0590000000000001
"ZeiselBrain","Brain","Mouse","DeepSeek-Plain",3,"none",0,1,0,0.1,0,0,NA,NA,NA
"ZeiselBrain","Brain","Mouse","DeepSeek-Plain",3,"none",0,2,0.1,0.2,0,0,NA,NA,NA
"ZeiselBrain","Brain","Mouse","DeepSeek-Plain",3,"none",0,3,0.2,0.3,0,0,NA,NA,NA
"ZeiselBrain","Brain","Mouse","DeepSeek-Plain",3,"none",0,4,0.3,0.4,0,0,NA,NA,NA
"ZeiselBrain","Brain","Mouse","DeepSeek-Plain",3,"none",0,5,0.4,0.5,0,0,NA,NA,NA
"ZeiselBrain","Brain","Mouse","DeepSeek-Plain",3,"none",0,6,0.5,0.6,1,0.0625,0.6,0,0.6
"ZeiselBrain","Brain","Mouse","DeepSeek-Plain",3,"none",0,7,0.6,0.7,0,0,NA,NA,NA
"ZeiselBrain","Brain","Mouse","DeepSeek-Plain",3,"none",0,8,0.7,0.8,0,0,NA,NA,NA
"ZeiselBrain","Brain","Mouse","DeepSeek-Plain",3,"none",0,9,0.8,0.9,4,0.25,0.8875,0.5,0.3875
"ZeiselBrain","Brain","Mouse","DeepSeek-Plain",3,"none",0,10,0.9,1,11,0.6875,0.963636363636364,0.818181818181818,0.145454545454545
"ZeiselBrain","Brain","Mouse","DeepSeekCell-Evidence",3,"none",0,1,0,0.1,0,0,NA,NA,NA
"ZeiselBrain","Brain","Mouse","DeepSeekCell-Evidence",3,"none",0,2,0.1,0.2,0,0,NA,NA,NA
"ZeiselBrain","Brain","Mouse","DeepSeekCell-Evidence",3,"none",0,3,0.2,0.3,0,0,NA,NA,NA
"ZeiselBrain","Brain","Mouse","DeepSeekCell-Evidence",3,"none",0,4,0.3,0.4,0,0,NA,NA,NA
"ZeiselBrain","Brain","Mouse","DeepSeekCell-Evidence",3,"none",0,5,0.4,0.5,0,0,NA,NA,NA
"ZeiselBrain","Brain","Mouse","DeepSeekCell-Evidence",3,"none",0,6,0.5,0.6,1,0.0625,0.6,0,0.6
"ZeiselBrain","Brain","Mouse","DeepSeekCell-Evidence",3,"none",0,7,0.6,0.7,0,0,NA,NA,NA
"ZeiselBrain","Brain","Mouse","DeepSeekCell-Evidence",3,"none",0,8,0.7,0.8,0,0,NA,NA,NA
"ZeiselBrain","Brain","Mouse","DeepSeekCell-Evidence",3,"none",0,9,0.8,0.9,4,0.25,0.8875,0.5,0.3875
"ZeiselBrain","Brain","Mouse","DeepSeekCell-Evidence",3,"none",0,10,0.9,1,11,0.6875,0.963636363636364,0.818181818181818,0.145454545454545
"ZeiselBrain","Brain","Mouse","DeepSeekCell-Calibrated",3,"none",0,1,0,0.1,0,0,NA,NA,NA
"ZeiselBrain","Brain","Mouse","DeepSeekCell-Calibrated",3,"none",0,2,0.1,0.2,0,0,NA,NA,NA
"ZeiselBrain","Brain","Mouse","DeepSeekCell-Calibrated",3,"none",0,3,0.2,0.3,0,0,NA,NA,NA
"ZeiselBrain","Brain","Mouse","DeepSeekCell-Calibrated",3,"none",0,4,0.3,0.4,0,0,NA,NA,NA
"ZeiselBrain","Brain","Mouse","DeepSeekCell-Calibrated",3,"none",0,5,0.4,0.5,1,0.0625,0.49,0,0.49
"ZeiselBrain","Brain","Mouse","DeepSeekCell-Calibrated",3,"none",0,6,0.5,0.6,0,0,NA,NA,NA
"ZeiselBrain","Brain","Mouse","DeepSeekCell-Calibrated",3,"none",0,7,0.6,0.7,0,0,NA,NA,NA
"ZeiselBrain","Brain","Mouse","DeepSeekCell-Calibrated",3,"none",0,8,0.7,0.8,4,0.25,0.7745,0.75,0.0245
"ZeiselBrain","Brain","Mouse","DeepSeekCell-Calibrated",3,"none",0,9,0.8,0.9,7,0.4375,0.848428571428571,0.571428571428571,0.277
"ZeiselBrain","Brain","Mouse","DeepSeekCell-Calibrated",3,"none",0,10,0.9,1,4,0.25,0.94075,1,0.05925
"ZeiselBrain","Brain","Mouse","DeepSeekCell-SelfRefined",3,"evidence-k",1,1,0,0.1,0,0,NA,NA,NA
"ZeiselBrain","Brain","Mouse","DeepSeekCell-SelfRefined",3,"evidence-k",1,2,0.1,0.2,0,0,NA,NA,NA
"ZeiselBrain","Brain","Mouse","DeepSeekCell-SelfRefined",3,"evidence-k",1,3,0.2,0.3,0,0,NA,NA,NA
"ZeiselBrain","Brain","Mouse","DeepSeekCell-SelfRefined",3,"evidence-k",1,4,0.3,0.4,0,0,NA,NA,NA
"ZeiselBrain","Brain","Mouse","DeepSeekCell-SelfRefined",3,"evidence-k",1,5,0.4,0.5,1,0.0625,0.49,0,0.49
"ZeiselBrain","Brain","Mouse","DeepSeekCell-SelfRefined",3,"evidence-k",1,6,0.5,0.6,0,0,NA,NA,NA
"ZeiselBrain","Brain","Mouse","DeepSeekCell-SelfRefined",3,"evidence-k",1,7,0.6,0.7,0,0,NA,NA,NA
"ZeiselBrain","Brain","Mouse","DeepSeekCell-SelfRefined",3,"evidence-k",1,8,0.7,0.8,3,0.1875,0.793,1,0.207
"ZeiselBrain","Brain","Mouse","DeepSeekCell-SelfRefined",3,"evidence-k",1,9,0.8,0.9,8,0.5,0.850375,0.625,0.225375
"ZeiselBrain","Brain","Mouse","DeepSeekCell-SelfRefined",3,"evidence-k",1,10,0.9,1,4,0.25,0.94075,1,0.05925
"ZeiselBrain","Brain","Mouse","DeepSeekCell-RandomK",3,"random-k",1,1,0,0.1,0,0,NA,NA,NA
"ZeiselBrain","Brain","Mouse","DeepSeekCell-RandomK",3,"random-k",1,2,0.1,0.2,0,0,NA,NA,NA
"ZeiselBrain","Brain","Mouse","DeepSeekCell-RandomK",3,"random-k",1,3,0.2,0.3,0,0,NA,NA,NA
"ZeiselBrain","Brain","Mouse","DeepSeekCell-RandomK",3,"random-k",1,4,0.3,0.4,0,0,NA,NA,NA
"ZeiselBrain","Brain","Mouse","DeepSeekCell-RandomK",3,"random-k",1,5,0.4,0.5,1,0.0625,0.49,0,0.49
"ZeiselBrain","Brain","Mouse","DeepSeekCell-RandomK",3,"random-k",1,6,0.5,0.6,0,0,NA,NA,NA
"ZeiselBrain","Brain","Mouse","DeepSeekCell-RandomK",3,"random-k",1,7,0.6,0.7,0,0,NA,NA,NA
"ZeiselBrain","Brain","Mouse","DeepSeekCell-RandomK",3,"random-k",1,8,0.7,0.8,4,0.25,0.7745,0.75,0.0245
"ZeiselBrain","Brain","Mouse","DeepSeekCell-RandomK",3,"random-k",1,9,0.8,0.9,7,0.4375,0.848428571428571,0.571428571428571,0.277
"ZeiselBrain","Brain","Mouse","DeepSeekCell-RandomK",3,"random-k",1,10,0.9,1,4,0.25,0.94075,1,0.05925
"ZeiselBrain","Brain","Mouse","DeepSeekCell-ConfidenceK",3,"confidence-k",1,1,0,0.1,0,0,NA,NA,NA
"ZeiselBrain","Brain","Mouse","DeepSeekCell-ConfidenceK",3,"confidence-k",1,2,0.1,0.2,0,0,NA,NA,NA
"ZeiselBrain","Brain","Mouse","DeepSeekCell-ConfidenceK",3,"confidence-k",1,3,0.2,0.3,0,0,NA,NA,NA
"ZeiselBrain","Brain","Mouse","DeepSeekCell-ConfidenceK",3,"confidence-k",1,4,0.3,0.4,0,0,NA,NA,NA
"ZeiselBrain","Brain","Mouse","DeepSeekCell-ConfidenceK",3,"confidence-k",1,5,0.4,0.5,0,0,NA,NA,NA
"ZeiselBrain","Brain","Mouse","DeepSeekCell-ConfidenceK",3,"confidence-k",1,6,0.5,0.6,0,0,NA,NA,NA
"ZeiselBrain","Brain","Mouse","DeepSeekCell-ConfidenceK",3,"confidence-k",1,7,0.6,0.7,0,0,NA,NA,NA
"ZeiselBrain","Brain","Mouse","DeepSeekCell-ConfidenceK",3,"confidence-k",1,8,0.7,0.8,5,0.3125,0.7606,0.6,0.1606
"ZeiselBrain","Brain","Mouse","DeepSeekCell-ConfidenceK",3,"confidence-k",1,9,0.8,0.9,7,0.4375,0.848428571428571,0.571428571428571,0.277
"ZeiselBrain","Brain","Mouse","DeepSeekCell-ConfidenceK",3,"confidence-k",1,10,0.9,1,4,0.25,0.94075,1,0.05925
"ZeiselBrain","Brain","Mouse","DeepSeekCell-FullRefined",3,"full",16,1,0,0.1,0,0,NA,NA,NA
"ZeiselBrain","Brain","Mouse","DeepSeekCell-FullRefined",3,"full",16,2,0.1,0.2,0,0,NA,NA,NA
"ZeiselBrain","Brain","Mouse","DeepSeekCell-FullRefined",3,"full",16,3,0.2,0.3,0,0,NA,NA,NA
"ZeiselBrain","Brain","Mouse","DeepSeekCell-FullRefined",3,"full",16,4,0.3,0.4,0,0,NA,NA,NA
"ZeiselBrain","Brain","Mouse","DeepSeekCell-FullRefined",3,"full",16,5,0.4,0.5,0,0,NA,NA,NA
"ZeiselBrain","Brain","Mouse","DeepSeekCell-FullRefined",3,"full",16,6,0.5,0.6,1,0.0625,0.545,0,0.545
"ZeiselBrain","Brain","Mouse","DeepSeekCell-FullRefined",3,"full",16,7,0.6,0.7,0,0,NA,NA,NA
"ZeiselBrain","Brain","Mouse","DeepSeekCell-FullRefined",3,"full",16,8,0.7,0.8,4,0.25,0.7745,0.75,0.0245
"ZeiselBrain","Brain","Mouse","DeepSeekCell-FullRefined",3,"full",16,9,0.8,0.9,7,0.4375,0.848428571428571,0.571428571428571,0.277
"ZeiselBrain","Brain","Mouse","DeepSeekCell-FullRefined",3,"full",16,10,0.9,1,4,0.25,0.94075,1,0.05925
"ZilionisLung","Lung","Human","DeepSeek-Plain",3,"none",0,1,0,0.1,0,0,NA,NA,NA
"ZilionisLung","Lung","Human","DeepSeek-Plain",3,"none",0,2,0.1,0.2,0,0,NA,NA,NA
"ZilionisLung","Lung","Human","DeepSeek-Plain",3,"none",0,3,0.2,0.3,0,0,NA,NA,NA
"ZilionisLung","Lung","Human","DeepSeek-Plain",3,"none",0,4,0.3,0.4,0,0,NA,NA,NA
"ZilionisLung","Lung","Human","DeepSeek-Plain",3,"none",0,5,0.4,0.5,18,1,0.5,0,0.5
"ZilionisLung","Lung","Human","DeepSeek-Plain",3,"none",0,6,0.5,0.6,0,0,NA,NA,NA
"ZilionisLung","Lung","Human","DeepSeek-Plain",3,"none",0,7,0.6,0.7,0,0,NA,NA,NA
"ZilionisLung","Lung","Human","DeepSeek-Plain",3,"none",0,8,0.7,0.8,0,0,NA,NA,NA
"ZilionisLung","Lung","Human","DeepSeek-Plain",3,"none",0,9,0.8,0.9,0,0,NA,NA,NA
"ZilionisLung","Lung","Human","DeepSeek-Plain",3,"none",0,10,0.9,1,0,0,NA,NA,NA
"ZilionisLung","Lung","Human","DeepSeekCell-Evidence",3,"none",0,1,0,0.1,0,0,NA,NA,NA
"ZilionisLung","Lung","Human","DeepSeekCell-Evidence",3,"none",0,2,0.1,0.2,0,0,NA,NA,NA
"ZilionisLung","Lung","Human","DeepSeekCell-Evidence",3,"none",0,3,0.2,0.3,0,0,NA,NA,NA
"ZilionisLung","Lung","Human","DeepSeekCell-Evidence",3,"none",0,4,0.3,0.4,0,0,NA,NA,NA
"ZilionisLung","Lung","Human","DeepSeekCell-Evidence",3,"none",0,5,0.4,0.5,18,1,0.5,0,0.5
"ZilionisLung","Lung","Human","DeepSeekCell-Evidence",3,"none",0,6,0.5,0.6,0,0,NA,NA,NA
"ZilionisLung","Lung","Human","DeepSeekCell-Evidence",3,"none",0,7,0.6,0.7,0,0,NA,NA,NA
"ZilionisLung","Lung","Human","DeepSeekCell-Evidence",3,"none",0,8,0.7,0.8,0,0,NA,NA,NA
"ZilionisLung","Lung","Human","DeepSeekCell-Evidence",3,"none",0,9,0.8,0.9,0,0,NA,NA,NA
"ZilionisLung","Lung","Human","DeepSeekCell-Evidence",3,"none",0,10,0.9,1,0,0,NA,NA,NA
"ZilionisLung","Lung","Human","DeepSeekCell-Calibrated",3,"none",0,1,0,0.1,0,0,NA,NA,NA
"ZilionisLung","Lung","Human","DeepSeekCell-Calibrated",3,"none",0,2,0.1,0.2,0,0,NA,NA,NA
"ZilionisLung","Lung","Human","DeepSeekCell-Calibrated",3,"none",0,3,0.2,0.3,0,0,NA,NA,NA
"ZilionisLung","Lung","Human","DeepSeekCell-Calibrated",3,"none",0,4,0.3,0.4,6,0.333333333333333,0.372,0,0.372
"ZilionisLung","Lung","Human","DeepSeekCell-Calibrated",3,"none",0,5,0.4,0.5,5,0.277777777777778,0.41,0,0.41
"ZilionisLung","Lung","Human","DeepSeekCell-Calibrated",3,"none",0,6,0.5,0.6,7,0.388888888888889,0.535,0,0.535
"ZilionisLung","Lung","Human","DeepSeekCell-Calibrated",3,"none",0,7,0.6,0.7,0,0,NA,NA,NA
"ZilionisLung","Lung","Human","DeepSeekCell-Calibrated",3,"none",0,8,0.7,0.8,0,0,NA,NA,NA
"ZilionisLung","Lung","Human","DeepSeekCell-Calibrated",3,"none",0,9,0.8,0.9,0,0,NA,NA,NA
"ZilionisLung","Lung","Human","DeepSeekCell-Calibrated",3,"none",0,10,0.9,1,0,0,NA,NA,NA
"ZilionisLung","Lung","Human","DeepSeekCell-SelfRefined",3,"evidence-k",6,1,0,0.1,0,0,NA,NA,NA
"ZilionisLung","Lung","Human","DeepSeekCell-SelfRefined",3,"evidence-k",6,2,0.1,0.2,0,0,NA,NA,NA
"ZilionisLung","Lung","Human","DeepSeekCell-SelfRefined",3,"evidence-k",6,3,0.2,0.3,0,0,NA,NA,NA
"ZilionisLung","Lung","Human","DeepSeekCell-SelfRefined",3,"evidence-k",6,4,0.3,0.4,0,0,NA,NA,NA
"ZilionisLung","Lung","Human","DeepSeekCell-SelfRefined",3,"evidence-k",6,5,0.4,0.5,5,0.277777777777778,0.41,0,0.41
"ZilionisLung","Lung","Human","DeepSeekCell-SelfRefined",3,"evidence-k",6,6,0.5,0.6,7,0.388888888888889,0.535,0,0.535
"ZilionisLung","Lung","Human","DeepSeekCell-SelfRefined",3,"evidence-k",6,7,0.6,0.7,0,0,NA,NA,NA
"ZilionisLung","Lung","Human","DeepSeekCell-SelfRefined",3,"evidence-k",6,8,0.7,0.8,0,0,NA,NA,NA
"ZilionisLung","Lung","Human","DeepSeekCell-SelfRefined",3,"evidence-k",6,9,0.8,0.9,5,0.277777777777778,0.8582,0.6,0.2582
"ZilionisLung","Lung","Human","DeepSeekCell-SelfRefined",3,"evidence-k",6,10,0.9,1,1,0.0555555555555556,0.923,1,0.077
"ZilionisLung","Lung","Human","DeepSeekCell-RandomK",3,"random-k",6,1,0,0.1,0,0,NA,NA,NA
"ZilionisLung","Lung","Human","DeepSeekCell-RandomK",3,"random-k",6,2,0.1,0.2,0,0,NA,NA,NA
"ZilionisLung","Lung","Human","DeepSeekCell-RandomK",3,"random-k",6,3,0.2,0.3,0,0,NA,NA,NA
"ZilionisLung","Lung","Human","DeepSeekCell-RandomK",3,"random-k",6,4,0.3,0.4,4,0.222222222222222,0.372,0,0.372
"ZilionisLung","Lung","Human","DeepSeekCell-RandomK",3,"random-k",6,5,0.4,0.5,3,0.166666666666667,0.41,0,0.41
"ZilionisLung","Lung","Human","DeepSeekCell-RandomK",3,"random-k",6,6,0.5,0.6,5,0.277777777777778,0.535,0,0.535
"ZilionisLung","Lung","Human","DeepSeekCell-RandomK",3,"random-k",6,7,0.6,0.7,0,0,NA,NA,NA
